Answer.INTERFACE,Answer.MECHANISM,Answer.question0,Answer.question1,Answer.question2,Answer.question3,Answer.question4,Answer.question5,Answer.question6,Answer.question7,Answer.question8,Answer.question9,Answer.question10,Answer.question11,Answer.question12,Answer.question13,Answer.question14,Answer.question15,Answer.trueAnswer0,Answer.trueAnswer1,Answer.trueAnswer2,Answer.trueAnswer3,Answer.trueAnswer4,Answer.trueAnswer5,Answer.trueAnswer6,Answer.trueAnswer7,Answer.trueAnswer8,Answer.trueAnswer9,Answer.trueAnswer10,Answer.trueAnswer11,Answer.trueAnswer12,Answer.trueAnswer13,Answer.trueAnswer14,Answer.trueAnswer15,Answer.answer0,Answer.answer1,Answer.answer2,Answer.answer3,Answer.answer4,Answer.answer5,Answer.answer6,Answer.answer7,Answer.answer8,Answer.answer9,Answer.answer10,Answer.answer11,Answer.answer12,Answer.answer13,Answer.answer14,Answer.answer15,Answer.comments
subset,multiplicative,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,Puma,Tiger,Cheetah,Puma,Cheetah,Jaguar,Jaguar,Jaguar,Leopard,Puma,Cheetah,Tiger,Tiger,Lion(ess),Lion(ess),Leopard,Jaguar|Cheetah|Leopard,Tiger,Jaguar|Cheetah|Leopard,Jaguar|Leopard,Jaguar|Cheetah|Leopard,Tiger|Cheetah|Leopard,Tiger|Cheetah|Leopard,Tiger|Cheetah|Leopard,Jaguar|Cheetah|Leopard,Jaguar|Cheetah|Leopard,Jaguar|Cheetah|Leopard,Tiger|Cheetah|Leopard,Tiger,Jaguar|Cheetah|Leopard,Lion(ess),Jaguar|Cheetah|Leopard,good task
single-noskip,additive,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/KE8QemE.jpg,Tiger,Leopard,Leopard,Jaguar,Jaguar,Lion(ess),Cheetah,Jaguar,Cheetah,Puma,Cheetah,Lion(ess),Tiger,Puma,Puma,Tiger,Tiger,Leopard,Leopard,Leopard,Leopard,Lion(ess),Leopard,Leopard,Leopard,Tiger,Leopard,Tiger,Tiger,Cheetah,Cheetah,Tiger,NO
subset,multiplicative,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/b82bC1q.jpg,Cheetah,Tiger,Leopard,Jaguar,Jaguar,Cheetah,Jaguar,Tiger,Tiger,Puma,Puma,Puma,Leopard,Lion(ess),Lion(ess),Cheetah,Leopard|Puma,Tiger,Leopard|Cheetah|Jaguar,Leopard|Cheetah,Cheetah|Jaguar,Leopard|Cheetah|Jaguar,Leopard|Jaguar,Tiger,Tiger,Puma,Puma,Puma,Leopard|Cheetah,Puma,Lion(ess),Leopard|Cheetah,a very interesting one
single-skip,multiplicative,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/zmJvsAn.jpg,Jaguar,Tiger,Puma,Puma,Jaguar,Cheetah,Puma,Lion(ess),Jaguar,Leopard,Tiger,Lion(ess),Tiger,Cheetah,Cheetah,Leopard,Skip,Tiger,Puma,Puma,Skip,Cheetah,Puma,Lion(ess),Skip,Leopard,Tiger,Lion(ess),Tiger,Cheetah,Cheetah,Skip,fun
single-noskip,additive,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/KE8QemE.jpg,Leopard,Cheetah,Puma,Lion(ess),Tiger,Puma,Leopard,Cheetah,Jaguar,Jaguar,Lion(ess),Cheetah,Tiger,Jaguar,Puma,Tiger,Leopard,Cheetah,Lion(ess),Lion(ess),Tiger,Puma,Jaguar,Cheetah,Jaguar,Jaguar,Lion(ess),Leopard,Leopard,Leopard,Puma,Tiger,
single-skip,multiplicative,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/KE8QemE.jpg,Puma,Tiger,Lion(ess),Leopard,Leopard,Jaguar,Jaguar,Lion(ess),Tiger,Puma,Cheetah,Cheetah,Jaguar,Cheetah,Puma,Tiger,Puma,Tiger,Lion(ess),Leopard,Leopard,Jaguar,Jaguar,Lion(ess),Tiger,Puma,Cheetah,Cheetah,Jaguar,Cheetah,Puma,Tiger,
single-noskip,additive,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/vLIzY1T.jpg,Puma,Lion(ess),Leopard,Tiger,Leopard,Puma,Puma,Tiger,Jaguar,Lion(ess),Jaguar,Cheetah,Cheetah,Cheetah,Tiger,Jaguar,Jaguar,Lion(ess),Leopard,Tiger,Leopard,Puma,Cheetah,Tiger,Tiger,Lion(ess),Tiger,Jaguar,Cheetah,Jaguar,Tiger,Tiger,
single-noskip,additive,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/UFLgizH.jpg,Leopard,Jaguar,Puma,Tiger,Jaguar,Tiger,Tiger,Lion(ess),Puma,Leopard,Jaguar,Cheetah,Cheetah,Cheetah,Lion(ess),Puma,Leopard,Cheetah,Puma,Tiger,Jaguar,Cheetah,Leopard,Lion(ess),Puma,Leopard,Leopard,Cheetah,Cheetah,Puma,Lion(ess),Puma,
single-noskip,additive,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/Euvz93H.jpg,Jaguar,Tiger,Leopard,Cheetah,Lion(ess),Puma,Tiger,Puma,Lion(ess),Leopard,Cheetah,Cheetah,Puma,Tiger,Jaguar,Jaguar,Jaguar,Tiger,Leopard,Cheetah,Lion(ess),Puma,Tiger,Puma,Lion(ess),Jaguar,Cheetah,Cheetah,Puma,Tiger,Leopard,Jaguar,
subset,multiplicative,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/cz4D4eX.jpg,Leopard,Lion(ess),Cheetah,Cheetah,Tiger,Tiger,Tiger,Leopard,Puma,Jaguar,Cheetah,Jaguar,Puma,Puma,Lion(ess),Jaguar,Jaguar|Leopard,Lion(ess),Cheetah,Jaguar|Leopard|Cheetah,Tiger,Tiger,Tiger,Jaguar|Leopard|Cheetah,Puma,Jaguar|Leopard|Cheetah,Cheetah,Jaguar|Leopard,Puma,Puma,Lion(ess),Jaguar|Leopard,
single-skip,multiplicative,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/b82bC1q.jpg,Jaguar,Puma,Leopard,Tiger,Cheetah,Jaguar,Tiger,Puma,Puma,Tiger,Lion(ess),Leopard,Cheetah,Lion(ess),Jaguar,Cheetah,Jaguar,Puma,Leopard,Tiger,Cheetah,Jaguar,Tiger,Skip,Puma,Tiger,Skip,Jaguar,Cheetah,Skip,Jaguar,Cheetah,No comments
single-skip,multiplicative,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,Lion(ess),Tiger,Jaguar,Leopard,Lion(ess),Jaguar,Cheetah,Puma,Cheetah,Tiger,Puma,Jaguar,Tiger,Cheetah,Puma,Leopard,Lion(ess),Tiger,Skip,Jaguar,Puma,Leopard,Jaguar,Puma,Leopard,Tiger,Puma,Leopard,Tiger,Cheetah,Puma,Jaguar,Hope i am right. Please give feedback
single-skip,multiplicative,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/wDcGjzP.jpg,Tiger,Jaguar,Lion(ess),Leopard,Leopard,Lion(ess),Puma,Tiger,Cheetah,Cheetah,Jaguar,Cheetah,Puma,Jaguar,Puma,Tiger,Tiger,Leopard,Lion(ess),Leopard,Leopard,Lion(ess),Puma,Tiger,Cheetah,Cheetah,Leopard,Cheetah,Puma,Leopard,Puma,Tiger,Good survey.
single-noskip,additive,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/cz4D4eX.jpg,Puma,Jaguar,Leopard,Cheetah,Puma,Puma,Leopard,Lion(ess),Tiger,Tiger,Cheetah,Lion(ess),Tiger,Jaguar,Cheetah,Jaguar,Puma,Leopard,Leopard,Cheetah,Puma,Puma,Leopard,Puma,Tiger,Tiger,Leopard,Lion(ess),Tiger,Leopard,Cheetah,Leopard,thanks
single-skip,multiplicative,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/cz4D4eX.jpg,Jaguar,Lion(ess),Cheetah,Cheetah,Cheetah,Leopard,Puma,Tiger,Lion(ess),Puma,Jaguar,Puma,Tiger,Tiger,Leopard,Jaguar,Leopard,Lion(ess),Skip,Cheetah,Skip,Skip,Skip,Tiger,Lion(ess),Puma,Jaguar,Puma,Tiger,Tiger,Leopard,Jaguar,
subset,none,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/2hn2Eu8.jpg,Puma,Cheetah,Tiger,Leopard,Leopard,Jaguar,Puma,Cheetah,Lion(ess),Tiger,Lion(ess),Jaguar,Tiger,Puma,Jaguar,Cheetah,Jaguar|Puma|Lion(ess),Cheetah,Tiger,Jaguar|Puma|Leopard,Cheetah|Leopard,Cheetah|Leopard,Jaguar,Cheetah,Lion(ess),Tiger,Lion(ess),Leopard,Tiger,Jaguar|Lion(ess),Jaguar|Cheetah|Leopard,Cheetah|Leopard,ok
single-noskip,additive,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/zmJvsAn.jpg,Leopard,Puma,Tiger,Tiger,Cheetah,Lion(ess),Puma,Jaguar,Cheetah,Puma,Jaguar,Cheetah,Tiger,Lion(ess),Jaguar,Leopard,Leopard,Lion(ess),Tiger,Tiger,Cheetah,Lion(ess),Puma,Leopard,Cheetah,Lion(ess),Leopard,Cheetah,Tiger,Lion(ess),Leopard,Leopard,
single-noskip,additive,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/jmWme5a.jpg,Puma,Tiger,Jaguar,Cheetah,Lion(ess),Leopard,Tiger,Jaguar,Puma,Puma,Cheetah,Leopard,Jaguar,Cheetah,Tiger,Lion(ess),Puma,Tiger,Jaguar,Cheetah,Lion(ess),Leopard,Tiger,Jaguar,Puma,Puma,Cheetah,Leopard,Jaguar,Cheetah,Tiger,Puma,
subset,multiplicative,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/wDcGjzP.jpg,Leopard,Puma,Puma,Jaguar,Cheetah,Cheetah,Jaguar,Lion(ess),Cheetah,Jaguar,Tiger,Lion(ess),Puma,Tiger,Leopard,Tiger,Jaguar|Cheetah|Puma|Leopard,Jaguar|Cheetah|Puma|Leopard,Jaguar|Puma|Lion(ess),Jaguar|Cheetah|Puma|Leopard,Jaguar|Cheetah|Puma|Leopard,Jaguar|Cheetah|Puma|Leopard,Cheetah|Tiger|Leopard,Lion(ess),Jaguar|Cheetah|Puma|Leopard,Jaguar|Cheetah|Puma|Leopard,Tiger,Lion(ess),Jaguar|Cheetah|Puma|Leopard,Lion(ess),Jaguar|Cheetah|Puma|Leopard,Tiger,The animals without any spots or stripes on them were a bit confusing to determine.
subset,multiplicative,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/wDcGjzP.jpg,Lion(ess),Leopard,Puma,Lion(ess),Cheetah,Cheetah,Jaguar,Jaguar,Tiger,Jaguar,Puma,Cheetah,Tiger,Puma,Leopard,Tiger,Tiger|Lion(ess),Leopard|Jaguar|Cheetah,Tiger|Jaguar|Lion(ess),Tiger|Lion(ess),Tiger|Cheetah,Leopard|Cheetah,Leopard|Jaguar|Cheetah,Leopard|Jaguar|Cheetah,Tiger|Lion(ess),Leopard|Puma|Cheetah,Tiger|Puma,Leopard|Puma|Cheetah,Tiger|Lion(ess),Tiger|Leopard|Jaguar,Leopard|Puma|Cheetah,Tiger|Puma,
single-noskip,additive,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/ElAhMn9.jpg,Puma,Puma,Jaguar,Leopard,Cheetah,Cheetah,Leopard,Lion(ess),Tiger,Tiger,Jaguar,Lion(ess),Cheetah,Jaguar,Puma,Tiger,Puma,Puma,Leopard,Cheetah,Cheetah,Cheetah,Cheetah,Lion(ess),Tiger,Tiger,Cheetah,Lion(ess),Cheetah,Cheetah,Leopard,Tiger,
single-noskip,additive,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/O8O3CgP.jpg,Jaguar,Lion(ess),Leopard,Tiger,Tiger,Tiger,Jaguar,Lion(ess),Jaguar,Puma,Leopard,Cheetah,Cheetah,Puma,Cheetah,Puma,Leopard,Puma,Leopard,Tiger,Tiger,Tiger,Jaguar,Lion(ess),Jaguar,Puma,Leopard,Cheetah,Cheetah,Puma,Cheetah,Puma,
subset,none,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/pH8OohI.jpg,Puma,Cheetah,Tiger,Tiger,Leopard,Cheetah,Leopard,Lion(ess),Cheetah,Puma,Jaguar,Jaguar,Jaguar,Tiger,Lion(ess),Puma,Lion(ess)|Puma,Cheetah,Tiger,Tiger,Leopard,Cheetah,Leopard,Lion(ess),Cheetah,Puma,Jaguar,Leopard,Jaguar,Tiger,Lion(ess),Puma,Thanks
single-skip,multiplicative,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/vLIzY1T.jpg,Leopard,Leopard,Tiger,Tiger,Cheetah,Cheetah,Puma,Lion(ess),Cheetah,Lion(ess),Puma,Puma,Tiger,Jaguar,Jaguar,Jaguar,Skip,Leopard,Tiger,Tiger,Cheetah,Cheetah,Puma,Lion(ess),Cheetah,Lion(ess),Puma,Puma,Tiger,Leopard,Leopard,Leopard,
